x,y,Elevation
-87.66376578862229,41.913413288837255,596
-87.66347085269484,41.913413288837255,595
-87.6631759167674,41.913413288837255,594
-87.66288098083996,41.913413288837255,592
-87.66258604491253,41.913413288837255,591
-87.66229110898509,41.913413288837255,591
-87.66199617305764,41.913413288837255,591
-87.6617012371302,41.913413288837255,590
-87.66140630120277,41.913413288837255,590
-87.66111136527533,41.913413288837255,590
-87.66081642934789,41.913413288837255,590
-87.66052149342045,41.913413288837255,590
-87.66022655749302,41.913413288837255,589
-87.65993162156558,41.913413288837255,589
-87.65963668563813,41.913413288837255,587
-87.65934174971069,41.913413288837255,587
-87.65904681378325,41.913413288837255,587
-87.65875187785582,41.913413288837255,586
-87.65845694192838,41.913413288837255,586
-87.65816200600094,41.913413288837255,585
-87.65786707007351,41.913413288837255,585
-87.65757213414606,41.913413288837255,585
-87.65727719821862,41.913413288837255,585
-87.65698226229118,41.913413288837255,590
-87.65668732636374,41.913413288837255,590
-87.65639239043631,41.913413288837255,590
-87.65609745450887,41.913413288837255,591
-87.65580251858142,41.913413288837255,591
-87.655507582654,41.913413288837255,591
-87.65521264672655,41.913413288837255,591
-87.65491771079911,41.913413288837255,591
-87.65462277487167,41.913413288837255,591
-87.65432783894423,41.913413288837255,591
-87.6540329030168,41.913413288837255,591
-87.65373796708936,41.913413288837255,591
-87.65344303116191,41.913413288837255,592
-87.65314809523447,41.913413288837255,592
-87.65285315930704,41.913413288837255,592
-87.6525582233796,41.913413288837255,592
-87.65226328745216,41.913413288837255,591
-87.65196835152472,41.913413288837255,592
-87.65167341559729,41.913413288837255,592
-87.65137847966984,41.913413288837255,592
-87.6510835437424,41.913413288837255,592
-87.65078860781496,41.913413288837255,592
-87.65049367188753,41.913413288837255,592
-87.65019873596009,41.913413288837255,593
-87.64990380003265,41.913413288837255,593
-87.6496088641052,41.913413288837255,593
-87.64931392817778,41.913413288837255,593
-87.64901899225033,41.913413288837255,593
-87.64872405632289,41.913413288837255,593
-87.64842912039545,41.913413288837255,592
-87.64813418446802,41.913413288837255,592
-87.64783924854058,41.913413288837255,592
-87.64754431261314,41.913413288837255,593
-87.64724937668569,41.913413288837255,593
-87.64695444075826,41.913413288837255,593
-87.64665950483082,41.913413288837255,594
-87.64636456890338,41.913413288837255,594
-87.64606963297594,41.913413288837255,594
-87.64577469704851,41.913413288837255,594
-87.64547976112107,41.913413288837255,594
-87.64518482519362,41.913413288837255,594
-87.64488988926618,41.913413288837255,594
-87.64459495333875,41.913413288837255,594
-87.64430001741131,41.913413288837255,594
-87.64400508148387,41.913413288837255,594
-87.64371014555643,41.913413288837255,594
-87.643415209629,41.913413288837255,594
-87.64312027370156,41.913413288837255,594
-87.64282533777411,41.913413288837255,594
-87.64253040184667,41.913413288837255,594
-87.64223546591924,41.913413288837255,594
-87.6419405299918,41.913413288837255,595
-87.64164559406436,41.913413288837255,595
-87.64135065813691,41.913413288837255,595
-87.64105572220949,41.913413288837255,595
-87.64076078628204,41.913413288837255,595
-87.6404658503546,41.913413288837255,595
-87.64017091442716,41.913413288837255,595
-87.63987597849973,41.913413288837255,595
-87.63958104257229,41.913413288837255,595
-87.63928610664485,41.913413288837255,596
-87.6389911707174,41.913413288837255,597
-87.63869623478996,41.913413288837255,597
-87.63840129886253,41.913413288837255,597
-87.63810636293509,41.913413288837255,597
-87.63781142700765,41.913413288837255,597
-87.63751649108022,41.913413288837255,597
-87.63722155515278,41.913413288837255,597
-87.63692661922533,41.913413288837255,597
-87.63663168329789,41.913413288837255,597
-87.63633674737045,41.913413288837255,598
-87.63604181144302,41.913413288837255,598
-87.63574687551558,41.913413288837255,598
-87.63545193958814,41.913413288837255,598
-87.63515700366071,41.913413288837255,598
-87.63486206773327,41.913413288837255,598
-87.63456713180582,41.913413288837255,597
-87.63427219587838,41.913413288837255,598
-87.63397725995094,41.913413288837255,597
-87.63368232402351,41.913413288837255,598
-87.63338738809607,41.913413288837255,598
-87.63309245216863,41.913413288837255,597
-87.63279751624118,41.913413288837255,598
-87.63250258031375,41.913413288837255,597
-87.63220764438631,41.913413288837255,596
-87.63191270845887,41.913413288837255,596
-87.63161777253143,41.913413288837255,595
-87.631322836604,41.913413288837255,595
-87.63102790067656,41.913413288837255,595
-87.63073296474911,41.913413288837255,595
-87.63043802882167,41.913413288837255,596
-87.63014309289424,41.913413288837255,596
-87.6298481569668,41.913413288837255,592
-87.62955322103936,41.913413288837255,590
-87.62925828511192,41.913413288837255,590
-87.62896334918449,41.913413288837255,589
-87.62866841325705,41.913413288837255,589
-87.6283734773296,41.913413288837255,589
-87.62807854140216,41.913413288837255,591
-87.62778360547473,41.913413288837255,590
-87.62748866954729,41.913413288837255,591
-87.62719373361985,41.913413288837255,594
-87.6268987976924,41.913413288837255,594
-87.62660386176498,41.913413288837255,595
-87.62630892583753,41.913413288837255,596
-87.62601398991009,41.913413288837255,594
-87.62571905398265,41.913413288837255,593
-87.62542411805522,41.913413288837255,593
-87.62512918212778,41.913413288837255,592
-87.62483424620034,41.913413288837255,591
-87.6245393102729,41.913413288837255,589
-87.62424437434547,41.913413288837255,588
-87.62394943841802,41.913413288837255,587
-87.62365450249058,41.913413288837255,587
-87.62335956656314,41.913413288837255,585
-87.62306463063571,41.913413288837255,584
-87.62276969470827,41.913413288837255,582
-87.62247475878083,41.913413288837255,581
-87.62217982285338,41.913413288837255,581
-87.62188488692595,41.913413288837255,580
-87.62158995099851,41.913413288837255,580
-87.62129501507107,41.913413288837255,579
-87.62100007914363,41.913413288837255,579
-87.6207051432162,41.913413288837255,579
-87.62041020728876,41.913413288837255,579
-87.62011527136131,41.913413288837255,579
-87.61982033543387,41.913413288837255,579
-87.61952539950644,41.913413288837255,579
-87.619230463579,41.913413288837255,579
-87.61893552765156,41.913413288837255,579
-87.61864059172412,41.913413288837255,579
-87.61834565579667,41.913413288837255,579
-87.61805071986925,41.913413288837255,579
-87.6177557839418,41.913413288837255,579
-87.61746084801436,41.913413288837255,579
-87.61716591208693,41.913413288837255,579
-87.61687097615949,41.913413288837255,579
-87.61657604023205,41.913413288837255,579
-87.6162811043046,41.913413288837255,579
-87.61598616837716,41.913413288837255,579
-87.61569123244973,41.913413288837255,579
-87.61539629652229,41.913413288837255,579
-87.61510136059485,41.913413288837255,579
-87.61480642466742,41.913413288837255,579
-87.61451148873998,41.913413288837255,579
-87.61421655281254,41.913413288837255,579
-87.6139216168851,41.913413288837255,579
-87.61362668095765,41.913413288837255,579
-87.61333174503022,41.913413288837255,579
-87.61303680910278,41.913413288837255,579
-87.61274187317534,41.913413288837255,579
-87.6124469372479,41.913413288837255,579
-87.61215200132047,41.913413288837255,579
-87.61185706539302,41.913413288837255,579
-87.61156212946558,41.913413288837255,579
-87.61126719353814,41.913413288837255,579
-87.61097225761071,41.913413288837255,579
-87.61067732168327,41.913413288837255,579
-87.61038238575583,41.913413288837255,579
-87.61008744982838,41.913413288837255,579
-87.60979251390096,41.913413288837255,579
-87.60949757797351,41.913413288837255,579
-87.60920264204607,41.913413288837255,579
-87.60890770611863,41.913413288837255,579
-87.6086127701912,41.913413288837255,579
-87.60831783426376,41.913413288837255,579
-87.60802289833632,41.913413288837255,579
-87.60772796240887,41.913413288837255,579
-87.60743302648144,41.913413288837255,579
-87.607138090554,41.913413288837255,579
-87.60684315462656,41.913413288837255,579
-87.60654821869912,41.913413288837255,579
